M3,M4,M5,M6,M7
0.894648747,1.805826375,1.148237033,1.194333855,1.34111211
0.839323524,1.900065198,1.195033982,1.123794521,1.181313945
0.952281638,1.900484114,1.169150877,0.969040327,1.09219317
1.016308632,1.907858268,1.231795634,1.107702946,1.226059115
1.077981241,1.924138389,1.264671283,1.158164233,1.29116046
1.153119488,2.009890398,1.324885352,1.146573201,1.248925884
1.017477638,1.795542942,1.419814084,1.138633513,1.144420676
0.869464743,1.76174364,1.439118648,1.080979865,1.039660679
0.978255323,1.411455286,1.589479563,1.095013829,1.039660679
0.98721943,1.383961029,1.650702723,0.96421103,1.006307289
0.921821309,1.316098177,1.5711417,0.96421103,1.006307289
0.892546665,1.243124218,1.695103761,1.000755414,0.935103504
0.968337487,1.301381986,1.666142555,1.080654026,0.935103504
1.095592156,1.344135025,1.793627134,1.093215711,0.935103504
1.114291882,1.205529016,1.793627134,1.063345037,0.935103504
1.114291882,1.298643542,1.793627134,1.095407576,0.935103504
1.114291882,1.388321818,1.701810465,0.965804967,0.918017968
1.096493451,1.248077311,1.616515515,0.965804967,0.939698391
1.085074464,1.255089468,1.642810714,1.006462431,0.918857229
1.223592185,1.311339838,1.708553736,1.006462431,1.070583598
1.20252267,1.191232787,1.790638275,1.069990897,1.16533254
1.175421784,1.063221781,1.790638275,1.283541661,1.151992528
1.175421784,0.955186233,1.811213446,1.346198653,1.148676815
1.314692237,0.96833798,1.811213446,1.281010626,1.239369621
1.345630422,0.974709126,1.708360981,1.21302898,1.379368074
1.337015053,0.974709126,1.710508514,1.25453837,1.466154923
1.337015053,1.132659543,1.712848207,1.145245677,1.415993588
1.271391066,1.030291426,1.726839154,1.266831603,1.256702427
1.271391066,1.123325646,1.677338522,1.397918609,1.404039458
1.219803512,1.252144474,1.619592987,1.455580327,1.353102981
1.239752575,1.335020125,1.624837181,1.570379863,1.307012742
1.113054806,1.173093576,1.505905356,1.475840481,1.370330076
1.011742973,1.288774476,1.486385777,1.293787508,1.399898712
0.926505522,1.28870894,1.447678183,1.218431256,1.296019418
0.837586345,1.308550015,1.488275645,1.240456238,1.340907578
0.88107601,1.392799362,1.495345095,1.366397859,1.313799855
1.024421912,1.488964317,1.407880271,1.378838779,1.361369703
0.996294368,1.353270996,1.446138524,1.470193561,1.366163031
0.918575119,1.377367061,1.526215843,1.611613994,1.600278701
0.955581578,1.321284379,1.429575459,1.584439642,1.718524937
1.103521381,1.42305804,1.544389039,1.603727959,1.718524937
0.941461751,1.413750544,1.566193152,1.638757651,1.612423946
0.984455472,1.461901362,1.509171588,1.588465068,1.612423946
0.944946177,1.461901362,1.534078349,1.666060867,1.33443984
0.944946177,1.545158218,1.62282958,1.658433462,1.342460738
0.949799049,1.451384077,1.742671871,1.658433462,1.301455044
0.88319086,1.457848082,1.69109963,1.614386618,1.196608216
0.88319086,1.481968284,1.64210233,1.543326614,1.217339445
0.814313892,1.405056093,1.510737202,1.507007733,1.057835275
1.038819007,1.386356389,1.445870907,1.519814721,1.032839986
0.898988522,1.386356389,1.494879,1.408944013,1.08332743
1.012755312,1.398018402,1.511661962,1.282760861,1.028244311
1.14339905,1.32085934,1.578929876,1.274057742,1.125877813
1.186898372,1.357289989,1.654962876,1.358934267,1.161015425
1.148669146,1.357289989,1.640929465,1.328743028,1.052387089
0.997753691,1.294782619,1.600701812,1.300630175,1.266986277
0.997753691,1.576979319,1.528445623,1.228634129,1.155031469
1.188628105,1.371561813,1.484651637,1.153377624,1.024843529
1.188628105,1.330597366,1.503760731,1.313593308,1.159235624
1.140216023,1.266252084,1.463146358,1.388719101,1.237478566
1.140216023,1.21897953,1.37383138,1.388719101,1.17771949
1.183317976,1.21897953,1.418516372,1.360141567,1.095883098
1.188669572,1.198075768,1.275972748,1.312923031,1.084212911
0.749397843,1.259011347,1.182143481,1.404758331,1.060900541
0.749397843,1.329417906,1.271031188,1.410660018,1.041078276
0.748284248,1.33086709,1.28600639,1.444935897,1.07928919
0.748284248,1.235033344,1.216291354,1.381101445,1.142038434
0.744031519,1.352234992,1.473955907,1.360543379,1.222988137
0.858274313,1.607464229,1.450272184,1.385193066,1.243655279
0.78678791,1.687894215,1.512399092,1.374476242,1.250697162
0.926885381,1.688679421,1.521804939,1.296494815,1.280629307
1.134567367,1.677555787,1.572082408,1.291503648,1.175858247
1.014062677,1.615964024,1.498999261,1.225694088,1.175056643
0.980271192,1.647501351,1.411233486,1.23393052,1.332384428
0.897874024,1.738040749,1.44474759,1.138389285,1.387805397
0.904713585,1.733238957,1.45365225,1.313810942,1.27090202
0.973859081,1.684746534,1.342305215,1.358597427,1.296157668
0.837336842,1.459897773,1.365642757,1.335308722,1.442887686
0.831164721,1.415831743,1.322147982,1.372547826,1.331156184
0.831164721,1.436159093,1.383642692,1.24668774,1.34563857
0.899793777,1.491895869,1.475298683,1.430512732,1.387858838
1.022319248,1.539734303,1.488501522,1.485723853,1.39362481
1.011519063,1.428765993,1.398753406,1.485723853,1.416095624
1.082428543,1.494751027,1.535966596,1.461986546,1.387463112
1.137815777,1.484852419,1.600157013,1.453730329,1.543507063
1.112946619,1.395824815,1.736444589,1.352522958,1.554874885
1.189424971,1.519640699,1.755063221,1.363054855,1.572001772
1.185431216,1.581322205,1.719146928,1.43642208,1.454057519
1.129251283,1.581322205,1.719146928,1.584711507,1.523971394
1.129251283,1.434724303,1.622680171,1.498519417,1.450983953
1.076220913,1.445254103,1.569269553,1.541564144,1.434512185
1.040355028,1.418656894,1.645545045,1.503347673,1.401620072
0.861394826,1.580753547,1.672702042,1.449138667,1.635650983
0.861394826,1.590189113,1.638428192,1.449138667,1.635650983
0.861394826,1.718761605,1.522360775,1.304772842,1.719753048
0.836271037,1.74590979,1.515095674,1.304772842,1.700710689
0.944496766,1.671035605,1.470135494,1.298593043,1.559184606
1.026224572,1.701575077,1.559601614,1.406815939,1.559184606
0.985390912,1.724175837,1.68395205,1.415758324,1.559184606
0.983334367,1.687987446,1.68395205,1.457425589,1.521400049
1.081985766,1.550382463,1.602436272,1.457425589,1.477206175
1.058643302,1.556778978,1.45081549,1.469528261,1.477206175
1.151141739,1.58567957,1.412223346,1.422600411,1.477206175
1.1410093,1.61994012,1.403912911,1.422600411,1.627336371
1.177480942,1.753811016,1.484139201,1.456008065,1.758495898
1.177480942,1.709029001,1.343236879,1.456008065,1.908391091
1.027532776,1.62409422,1.215441886,1.546421502,1.908391091
0.997840634,1.726624502,1.184022535,1.59125438,1.890463346
1.005220122,1.830978767,1.187317747,1.584432095,2.020710114
0.982225959,1.830978767,1.195673514,1.591623935,1.968251963
1.090853604,1.772600254,1.250859499,1.534353616,1.968251963
1.006671074,1.68347293,1.250859499,1.406537612,2.008602568
0.885473571,1.59575923,1.172759168,1.364833367,1.843114995
0.950082838,1.573561875,1.157826358,1.313730377,1.897622702
0.809362826,1.52479563,1.030376326,1.313730377,1.897622702
0.844964992,1.356375778,0.938830621,1.339165146,1.869532639
0.844964992,1.39080321,0.938830621,1.510754735,1.755843224
0.88550344,1.321376566,0.938830621,1.503019703,1.871071167
0.767468904,1.483247098,0.938830621,1.517357991,2.020076252
0.789134886,1.487148176,0.892766654,1.559246187,2.020076252
0.835610565,1.552162575,0.893631069,1.582793055,1.986742562
1.046436705,1.467641092,0.971376148,1.652063013,1.879467804
1.003423771,1.467641092,0.971376148,1.486053955,1.915506947
0.85313399,1.470001003,1.028075936,1.423500775,2.018413925
0.696869307,1.538791592,1.028075936,1.430826424,2.019679957
0.696869307,1.542609176,1.221493638,1.446685039,2.015432293
0.865181971,1.60797889,1.373685082,1.264873259,2.03895113
1.088643912,1.60797889,1.373685082,1.229001941,2.011740179
1.055387418,1.541561635,1.31731034,1.300746911,2.190874098
1.055387418,1.4432248,1.277421497,1.324520302,2.086598187
1.124754553,1.420745575,1.220266645,1.452990847,1.933430679
1.155618463,1.32917426,1.220266645,1.629711462,1.896306953
1.112882805,1.381810127,1.181378512,1.459497521,1.911134433
1.230890622,1.381810127,1.173968059,1.383838195,1.848915964
1.230890622,1.387020554,1.002889402,1.305370574,1.826179813
1.213079556,1.267532558,0.907197566,1.369264791,1.738888232
1.290858128,1.098815877,1.042182017,1.253793723,1.738888232
1.355866595,1.274858174,1.282015357,1.221063781,1.885062531
1.298017877,1.274858174,1.209474301,1.189524007,1.843904645
1.281169785,1.203850423,1.273166552,1.24315931,1.82316495
1.281169785,0.96960495,1.219741954,1.124595734,1.82316495
1.210887069,0.970400072,1.243974051,1.227684131,1.846708231
1.205271709,0.8797431,1.432534311,1.311349616,1.716410494
1.133561156,1.086786209,1.525881128,1.158211855,1.744218358
1.175119169,1.182921907,1.48945482,1.21321065,1.739049346
1.097568213,1.162541289,1.372937073,1.156621109,1.739049346
1.084978973,1.149881242,1.510023715,1.165901633,1.593051199
0.971198823,0.996611694,1.343886828,1.114587646,1.67483974
0.916220518,1.034587006,1.291883357,1.238522342,1.700563569
0.930346688,1.316946475,1.160612997,1.330502596,1.700563569
0.993355803,1.340822855,1.310425772,1.260781049,1.596767373
1.00047713,1.426588632,1.332905084,1.260781049,1.715066053
1.032788644,1.544469069,1.397259874,1.260781049,1.730628635
1.111956498,1.546355933,1.553818827,1.125129641,1.629605106
1.111956498,1.498728739,1.613882027,1.255592813,1.580110981
1.143373941,1.438293206,1.635195505,1.240633831,1.597119012
1.1874151,1.459725363,1.589319628,1.240633831,1.684258315
1.143021518,1.449625643,1.545311553,1.355313991,1.687770495
1.054638396,1.337924917,1.477803176,1.410568813,1.675532078
1.054638396,1.439591187,1.474242462,1.23327785,1.656936052
1.133043572,1.335838133,1.367410695,1.23327785,1.656936052
1.069093013,1.317735801,1.297160502,1.207356694,1.631007302
0.984891762,1.242634816,1.239793097,1.323382617,1.631007302
1.007770817,1.253962545,1.376921349,1.240139661,1.679955848
1.000038966,1.253093365,1.369390949,1.246390577,1.706341183
0.982156538,1.281662154,1.358176267,1.13726073,1.639696406
1.070689013,1.275119986,1.627830525,1.083683847,1.615074991
1.028237414,1.208393791,1.485765764,1.200135264,1.478291714
0.944255519,1.206158471,1.36065776,1.260876356,1.540211768
1.103054316,1.215107611,1.398558621,1.244521137,1.466722907
1.122966885,1.23696877,1.453187748,1.253732004,1.426203704
1.096909634,1.330100136,1.438221964,1.312130107,1.494317791
1.195205713,1.253049851,1.313833583,1.356228619,1.63451641
1.195205713,1.337432182,1.270950225,1.399099369,1.658898196
1.16808219,1.219041972,1.397477444,1.397881987,1.616289915
1.286730061,1.219041972,1.361204278,1.393348088,1.553196961
1.265659949,1.121824036,1.305610635,1.383654391,1.454064153
1.425437284,1.121824036,1.335250338,1.364833765,1.439172488
1.425437284,1.064477211,1.269194447,1.338469963,1.406337686
1.181488031,1.052874089,1.22320281,1.278918721,1.258519738
1.181488031,1.281045149,1.023450502,1.251241874,1.27040134
1.197211568,1.367474191,1.26767568,1.228202601,1.296118647
1.073727344,1.310839604,1.195351043,1.333872272,1.309944236
1.047153991,1.37352597,1.301568664,1.346328844,1.259146016
1.04611954,1.366228119,1.140014051,1.363823272,1.352689201
0.859254547,1.303517492,1.07776913,1.420244,1.259619653
0.893038325,1.290920904,1.246135848,1.416913561,1.285532217
0.92340724,1.388165458,1.321578983,1.484234451,1.204845732
0.92340724,1.348906886,1.395072519,1.520016749,1.312114081
1.052418427,1.237227342,1.395072519,1.295433517,1.252304093
1.222033994,1.376689052,1.180929548,1.315958335,1.310028558
1.278342907,1.567518357,1.118924059,1.315958335,1.432939655
1.130239178,1.597684161,1.117944067,1.211571421,1.445997315
1.041487562,1.408814956,1.224512082,1.464650743,1.380834741
1.00379779,1.318106887,1.320279966,1.358713251,1.28374345
1.00379779,1.324728448,1.187434975,1.483712317,1.397473652
1.010987699,1.262459619,1.324237854,1.528612251,1.41590259
1.13627019,1.28645378,1.349474679,1.458136801,1.441919943
1.187254672,1.417596133,1.349474679,1.523845223,1.492738885
1.19293371,1.304076475,1.294243365,1.507569898,1.407094463
1.149756082,1.142912269,1.340764952,1.410394704,1.483643293
1.016499618,1.217686446,1.493335516,1.364499703,1.483643293
1.124175323,1.025323134,1.406934869,1.278644006,1.541798359
1.247075699,0.98817906,1.42932324,1.206160081,1.457967711
1.277423777,0.98817906,1.381584371,1.113068274,1.470305524
1.148265694,0.98817906,1.468140779,1.089711853,1.376029194
1.148265694,1.074626397,1.683523022,0.932378486,1.413451344
1.148265694,1.062544438,1.789619654,0.887664776,1.506354971
1.148265694,0.919470273,1.7701675,1.061879678,1.582353515
1.23570151,1.051368743,1.854345303,1.061879678,1.534641306
1.035568319,1.16885278,1.868411735,1.033675297,1.521731229
1.077489761,1.16885278,1.868411735,0.967371218,1.469831055
1.077489761,1.275641594,1.886853468,1.087439065,1.511058699
1.067215123,1.349731946,2.130637197,1.068842109,1.530951224
1.065308647,1.212390502,2.130637197,1.0996147,1.478010799
0.96073052,1.215802532,2.154801447,1.07111064,1.590406064
0.908416207,1.257014761,2.146094401,1.008063603,1.544738477
0.908416207,1.226865424,2.283220218,0.986613856,1.531096436
0.953218198,1.085997814,2.169946005,1.028884975,1.480784707
0.951134111,1.085997814,2.193393353,0.990407876,1.399327197
1.038264792,1.085997814,2.193393353,0.990407876,1.288021296
1.096545899,1.233205383,2.211803853,0.962360243,1.345285648
0.949861376,1.253901912,2.254453283,1.059860924,1.315988898
0.841116014,1.158467595,2.403541736,1.059860924,1.34937484
0.841116014,1.158467595,2.483707344,1.019144222,1.375881195
0.957610159,1.119479979,2.559273727,0.876234442,1.404315677
0.917797705,1.121287165,2.62257492,0.771013186,1.404061829
0.882471697,1.139868786,2.652805034,0.811237296,1.361805528
0.85358424,1.139868786,2.505847526,0.811237296,1.361805528
0.974018161,1.077724356,2.462166846,0.743624076,1.320925556
0.938811374,1.245220092,2.302928924,0.743624076,1.181757224
0.938811374,1.329953792,2.19655543,0.949062626,1.237657633
0.787676684,1.329953792,2.049295126,1.101674138,1.307028139
0.855040433,1.328054472,1.886526769,1.079261784,1.252222034
0.647677549,1.455139742,2.035722326,0.965246368,1.283073675
0.502048466,1.482133135,1.947685473,0.924476979,1.147752152
0.502048466,1.567770555,1.94418725,0.973041411,1.170295893
0.562492924,1.585331169,2.057705493,0.973041411,1.170295893
0.654708835,1.525027411,2.114152344,1.02810965,1.174577027
0.654708835,1.427046204,2.04726697,1.026529941,1.401984248
0.764781064,1.151897598,1.992828401,1.157514124,1.356998745
0.745081749,1.289109986,1.992828401,1.120052425,1.486946431
0.773072777,1.123898657,2.00215294,1.060891668,1.436106779
0.699693946,1.110553619,1.912531836,1.121109794,1.641181791
0.699693946,1.022609328,1.966247822,1.18376906,1.541224552
0.699693946,1.022609328,1.966247822,1.356447735,1.541224552
0.716154798,1.002876156,2.063082906,1.336401672,1.680820924
0.743997027,0.865724636,2.19139769,1.274926917,1.706403983
0.701515962,0.929093737,2.338573076,1.274926917,1.715105174
0.782074648,0.918496518,2.359443672,1.220227393,1.757740508
0.760181458,1.017368999,2.359443672,1.236775493,1.767812486
0.696561518,0.994952753,2.343923375,1.209180263,1.836168792
0.639000292,0.998675083,2.397716598,1.357799789,1.706885261
0.71225531,1.072108322,2.486992178,1.28650307,1.761609848
0.839359949,1.268820165,2.500628214,1.28650307,1.908766031
0.855594228,1.164739164,2.639938161,1.263259015,1.854205601
0.838108919,1.179928383,2.666573286,1.224580541,1.882230714
0.875018009,1.129123908,2.697869329,1.392203537,1.778553785
0.769868049,1.210938026,2.798058404,1.594232742,1.778553785
0.616767176,1.057222613,2.721851707,1.441701926,1.850725584
0.616767176,1.09737421,2.721851707,1.50908897,1.697000038
0.616767176,1.098216109,2.659939124,1.504429045,1.781851395
0.588827947,1.287532098,2.581592775,1.575677438,1.772391598
0.716778004,1.31538758,2.659743829,1.457287834,1.542492964
0.795142519,1.329722616,2.693572684,1.445928144,1.476842714
0.709443704,1.305500388,2.64604316,1.558031365,1.542067271
0.744030051,1.426872972,2.60439918,1.48435061,1.469424265
0.769688282,1.526879207,2.71963746,1.52478681,1.485730377
0.886940383,1.53797096,2.706898914,1.493612826,1.41001648
0.936165425,1.440115258,2.682334339,1.231908969,1.20065644
0.993375806,1.319276121,2.620270496,1.157447365,1.256159456
0.8103121,1.378311054,2.594406279,1.123128158,1.18340619
0.82843045,1.378311054,2.599236867,1.037083909,1.346053039
0.943118601,1.390693696,2.498823074,1.015325018,1.294192341
1.060378618,1.313197765,2.471807664,0.90084616,1.366913056
1.071143219,1.430820131,2.471807664,0.921409842,1.42543189
1.071143219,1.426899209,2.413219201,0.941114301,1.396600918
1.031762858,1.550120725,2.277576677,0.927919051,1.383067465
